فَقَالَ لَهُم المقصدون لَو كمن الْعرض تَارَة وَظهر تَارَة لَكَانَ ظُهُوره بعد الكمون وكمونه بعد الظُّهُور لِمَعْنى سواهُ والا افْتقر ذَلِك الْمَعْنى في ظُهُوره وكمونه إلى معنى سواهُ لَا إلى نِهَايَة وإذا بَطل اجْتِمَاع مَا لَا نِهَايَة لَهُ من الأعراض في الْجِسْم الْوَاحِد صَحَّ تعاقبها على الْجِسْم من جِهَة حدوثها فِيهِ لَا من جِهَة الكمون والظهور,"The Mukassidun said to them: ""If a phenomenon is masked once and appears once, its appearance after its masking and its masking after its appearance would be due to an idea outside of it; and if not, this idea in its appearing and its masking would need an endless idea outside of it. But since the combination of endless phenomena in one body is impossible, their succession in a body through being created is proved, and not through successive masking and appearing."
وإذا قَالَ معمر يجوز اجْتِمَاع مَالا نِهَايَة لَهُ من الأعراض في الْجِسْم لم يَصح لَهُ دفع اصحاب الكمون والظهور عَن دَعوَاهُم وجود أعراض لَا نِهَايَة لَهَا من أجناس الكمون والظهور في مَحل وَاحِد وسوق هَذَا الأصل يُؤدى إلى القَوْل بقدم الأعراض وَذَلِكَ كفر فَمَا يُؤدى إليه مثله,"If, now, Mu‘ammar says that the combination of unlimited phenomena in a body is possible, he cannot refute the claim of the followers of appearance and masking, that it is possible for endless phenomena of the kind called appearance and masking to be in one and the same place."" This view carried to its legitimate conclusion leads to the assertion that phenomena are eternal—which is a heresy. And that which leads to such a theory must also be heresy."
الفضيحة الرَّابِعَة من فضائحه قَوْله في الانسان إِنَّه شيء غير هَذَا الْجَسَد المحسوس وَهُوَ حي عَالم قَادر مُخْتَار وَلَيْسَ هُوَ متحركا وَلَا سَاكِنا وَلَا متلونا وَلَا يرى وَلَا يلمس وَلَا يحل موضعا دون مَوضِع وَلَا يحويه مَكَان دون مَكَان فإذا قيل لَهُ أَتَقول أن الانسان في هَذَا الْجَسَد أم في السَّمَاء أم في الارض أم في الْجنَّة أم في النَّار قَالَ لَا اطلق شَيْئا من ذَلِك ولكنى أَقُول إِنَّه في الْجَسَد مُدبر وفى الْجنَّة منعم اَوْ في النَّار معذب وَلَيْسَ هُوَ في شَيْء من هَذِه الاشياء حَالا وَلَا مُتَمَكنًا لأنه لَيْسَ بطويل وَلَا عريض وَلَا عميق وَلَا ذي وزن,"His fourth heresy is his theory that man is something beside this sensible body, that he is living, knowing, able to act and possesses free will. But he claims that it is not man himself who moves, or keeps quiet, or is colored, or sees, or touches, or changes from place to place, nor does one place contain him to the exclusion of another. If he were asked, ""Do you say that man is in this body, or in the sky, or in the earth, or in paradise, or in hell?”, he would answer, ""I do not deny any of this, but I assert that he is in the body as something led, in paradise as something given delight, or in hell as something given punishment; he is, however, neither present nor contained in any one of these places, because he has neither length, breadth, depth, nor weight."""
فوصف الانسان بِمَا يُوصف بِهِ الاله سُبْحَانَهُ لأنه وَصفه بِأَنَّهُ حى عَالم قَادر حَكِيم وَهَذِه الاوصاف وَاجِبَة لله تَعَالَى ثمَّ نزه الانسان عَن أن يكون متحركا اَوْ سَاكِنا اَوْ حارا اَوْ بَارِدًا اَوْ رطبا اَوْ يَابسا اَوْ ذَا لون اَوْ وزن اَوْ طعم اَوْ رَائِحَة وَالله سُبْحَانَهُ منزه عَن هَذِه الاوصاف وكما زعم أن الانسان في الْجَسَد مُدبر لَهُ لَا على معنى الْحُلُول والتمكن فِيهِ كَذَلِك الاله عِنْده في كل مَكَان على معنى أن مُدبر لَهُ عَالم بِمَا يجرى فِيهِ لَا على معنى الْحُلُول والتمكن فِيهِ,"He thus ascribes attributes to man which are ascribed to Allah, in that he says that man is living and knowing and able to act and wise, attributes which must necessarily be applied to Allah. Then he denies that man can move, or be at rest, or be hot, or cold, or wet, or dry, that he possesses color, or weight, or taste, or smell. Allah also is free from such attributes. And just as he claims that man, when in the body, is its manager, but is not there in the sense of being present or contained, so, according to him, Allah is in every place, in the sense that he is managing it, and knowing what is happening in it, but not in the sense of being present or contained in it."
فَكَأَنَّهُ أَرَادَ أن يعبد الانسان لوصفه إِيَّاه بِمَا يُوصف الاله بِهِ فَلم يحسن على اظهار القَوْل بذلك فَقَالَ بِمَا يُؤدى اليه ثمَّ أن هَذَا القَوْل يُوجب عَلَيْهِ أن لَا يرى إِنْسَان إنْسَانا وَيُوجب أن لَا يكون الصَّحَابَة رَأَوْا رَسُول الله صلى الله عليه وسلم وَكَفاهُ بذلك خزيا,"It is almost as if by describing man as Allah is described, he wishes him to be worshipped. He did not, however, think it meet to express quite this opinion, so he merely said something that would naturally lead to it. Moreover, this view entails the idea that it is impossible for man to see man, and therefore it follows that the Companions did not see the Prophet of Allah, a view which is in itself sufficiently shameful."
الفضيحة الْخَامِسَة من فضائحه قَوْله بِأَن الله لَا يجوز أن يَقُول فِيهِ انه قديم مَعَ وَصفه إِيَّاه بِأَنَّهُ مَوْجُود أزلي,"His fifth heresy was his view that it is not proper to say of Allah that he is ancient, and yet at the same time describing him as existent and eternal."
الفضيحة السَّادِسَة من فضائحه امْتِنَاعه عَن القَوْل بِأَن الله تَعَالَى يعلم نَفسه لَا من شَرط الْمَعْلُوم عِنْده أن يكون غير الْعَالم بِهِ وَهَذَا يبطل عَلَيْهِ بِذكر الذاكر نَفسه لأنه إذا جَازَ أن يذكر الذاكر نَفسه جَازَ أن يعلم الْعَالم نَفسه وَقد افتخر الكعبي في مقالاته بَان معمرا من شُيُوخه في الاعتزال,"His sixth heresy was his refusal to say that Allah knows himself, because he considers it essential for the thing known to be separate from the thing knowing. This view of his, however, is proved false by the fact that a speaker may mention himself, because if it is possible for his own self to be mentioned by a speaker, it is also possible for a knower to know his own self. Al-Ka'bi boasted in his writings to the effect that Mu'ammar was one of his Mu'tazilah teachers."
وَمن افتخر بِمثلِهِ وهبناه مِنْهُ وتمثلنا بقول الشَّاعِر,"Now anyone who boasts of his likeness to the like of him can keep it, just as the poet has said:"
… هَل مُشْتَر والسعيد بَايعه,"""Is there any buyer as long as Said is the seller?"
هَل بَايع والسعيد من وهبا …,Is there any seller as long as Said is the buyer? ”
ذكر البشرية مِنْهُم,Concerning the Bishriyah among them.
هَؤُلَاءِ اتِّبَاع بشر بن الْمُعْتَمِر وَقَالَ إخوانه من الْقَدَرِيَّة بتكفيره في امور هُوَ فِيهَا مُصِيب عِنْد الْقَدَرِيَّة فَمَا كفرته الْقَدَرِيَّة فِيهِ قَوْله بَان الله تَعَالَى قَادر على لطف لَو فعله بالكافر لآمن طَوْعًا وكفروه أيضا في قَوْله بِأَن الله تَعَالَى لَو خلق الْعُقَلَاء ابْتِدَاء في الْجنَّة وتفضل عَلَيْهِم بذلك لَكَانَ ذَلِك أصلح لَهُم وكفروه أيضا بقوله أن الله لَو علم من عبد انه لَو أبقاه لآمن كَانَ إبقاؤه إياه أصلح لَهُ من أن يميته كَافِرًا,"These are the followers of Bishr ibn-al-Mu'tamir.1 Some of his brother Kadariyah condemned his views on certain points in which he is considered right by other Kadariyah. For instance, they condemned his view that Allah was capable of so much kindness that if he showed it to an infidel, it would make that infidel involuntarily a believer. They also condemned his view that if Allah had first created the wise in paradise, thus favoring them, it would have been better for them. They also condemned his view that if Allah should know that by lengthening the life of a man, that slave would become a believer, then to lengthen his life would be better for him than to have him die a heretic."
وكفروه أيضا بقوله أن الله تَعَالَى لم يزل مرِيدا وفى قَوْله أن الله تَعَالَى إذا علم حُدُوث شيء من أفعال الْعباد وَلم يمْنَع مِنْهُ فقد أَرَادَ حُدُوثه وَالْحق في هَذِه الْمسَائِل الْخمس كفرت الْمُعْتَزلَة البصرية فِيهَا بشرا مَعَ بشر والمكفرون لَهُ فِيهَا هم الْكَفَرَة وَنحن نكفر بشرا في أُمُور شعواها كَذَا كل وَاحِد مِنْهَا بِدعَة شنعاء أَولهَا قَول بشر بَان الله تَعَالَى مَا والى مُؤمنا في حَال إيمَانه وَلَا عادى كَافِرًا في حَال كفره,"Moreover, they condemned his view that Allah does not cease desiring; and also his view that if Allah knows that a certain act is to be committed by a man and does not forbid it, then he has desired its occurrence. In these five views which the Basrah Mu'tazilah condemned, Bishr was right while in reality those who condemned him were themselves worthy of condemnation. All the other matters, however, are hateful heresies, and we condemn Bishr as an unbeliever. First of all, we condemn his view that Allah is not a friend to the believer in the state of his belief, nor an enemy to an unbeliever in the state of his unbelief."
وَيجب تكفيره في هَذَا على قَول جَمِيع الإمامة إما على قَول أَصْحَابنَا فلأنا نقُول أن الله تَعَالَى لم يزل مواليا لمن علم أَنه يكون وليا لَهُ إذا وجد ومعاديا لمن علم إذا وجد كفر وَمَات على كفره يكون معاديا لَهُ قبل كفره وفى حَال كفره وَبعد مَوته واما على اصول الْمُعْتَزلَة غير بشر فلأنهم قَالُوا أن الله لم يكن مواليا لَأحَدَّ قبل وجود الطَّاعَة مِنْهُ فَكَانَ في حَال وجود طَاعَته مواليا لَهُ,"It was necessary to condemn him for this, since it is contrary to the view of all Moslems as well as our immediate followers; for we say that Allah does not cease being a friend to him whom he knows to have been his friend, while he was alive; and an enemy to him whom he knows to have been an unbeliever during his life and to have died in his unbelief. He is therefore his enemy before his unbelief, in the state of his unbelief, and after his death. As to these main points, the Mu‘tazilah, all except Bishr, held that Allah is not a friend to a man before the existence of obedience in him was possible; it is only in the state of obedience that he becomes his friend."
وَكَانَ معاديا للْكَافِرِ في حَال وجود الْكفْر مِنْهُ فَإِن ارْتَدَّ الْمُؤمن صَار الله تَعَالَى معاديا لَهُ بعد أن كَانَ مواليا لَهُ عِنْدهم وَزعم بشر أن الله تَعَالَى لَا يكون مواليا للمطيع في حَال وجود طَاعَته وَلَا معاديا للْكَافِرِ في حَال وجود كفره وانما يوالى الْمُطِيع في الْحَالة الثَّانِيَة من وجود طَاعَته ويعادى الْكَافِر في الْحَالة الثَّانِيَة من وجود كفره,"In the same way he is an enemy to the unbeliever only in the state of his unbelief; moreover, if the believer returned to his unbelief, Allah becomes his enemy after having been his friend, according to them. Bishr, however, claimed that Allah is not the friend of the obedient in the state of the existence of his obedience, nor an enemy to the unbeliever in the state of the existence of his unbelief. He is only friendly to the obedient in the second state where obedience exists,1 and he is the enemy of the unbeliever only in the second state where his unbelief exists."
وَاسْتدلَّ على ذَلِك بِأَن قَالَ لَو جَازَ أن يوالى الْمُطِيع في حَال طَاعَته وَجَاز أن يعادى الْكَافِر في حَال وجود كفره لجَاز أن يثيب الْمُطِيع في حَال طَاعَته ويعاقب الْكَافِر في حَال كفره فَقَالَ اصحابنا لَو فعل ذَلِك لجَاز فَقَالَ لَو جَازَ ذَلِك لجَاز أن يمسخ الْكَافِر في حَال كفره فَقُلْنَا لَهُ لَو فعل ذَلِك لجَاز,"He gave as proof of this, that if it is right that Allah should be a friend to the obedient [only] in the state of his obedience, and an enemy to him [only] in the state of his unbelief, then it is right to reward the obedient in the state of his obedience, and to punish the unbeliever in the state of his unbelief. But our followers say: ""If Allah does so, it is right’ Bishr, however, said that if this [conclusion] is right, then it must follow that the unbeliever can be transformed in his state of unbelief. We say that if Allah does so, it is right."
الفضيحة الثَّانِيَة من فضائح بشر إفراطه بالْقَوْل في التولد حَتَّى زعم انه يَصح من الإنسان أن يفعل الالوان والطعوم والروائح والرؤية والسمع وَسَائِر الادراكات على سَبِيل التولد إذا فعل أسبابها وَكَذَلِكَ قَوْله في الْحَرَارَة والبرودة والرطوبة واليبوسة وَقد كفره اصحابنا وَسَائِر الْمُعْتَزلَة في دَعْوَاهُ أن الإنسان قد يخترع الألوان والطعوم والروائح والإدراكات,"The second of Bishr’s heresies is the fact that he exaggerated his view about reproduction to such an extent that he claimed it possible for a man to create color and taste and smell and sight and hearing and the rest of the sensations according to the method of reproduction, provided he is the author of that which causes them. The same is true of his view of heat and cold, wetness and dryness. Our own followers and the rest of the Mu'tazilah declared him a heretic, because of his assertion that man can create color, taste, smell and the sensations."
الفضيحة الثَّالِثَة من فضائحه قَوْله بِأَن الله تَعَالَى قد يغْفر للإنسان ذنُوبه ثمَّ يعود فِيمَا غفر لَهُ فيعذبه عَلَيْهِ إذا عَاد إلى مَعْصِيَته فَسئلَ على هَذَا عَن كَافِر تَابَ عَن كفره ثمَّ شرب الْخمر بعد تَوْبَته عَن كفره من غير استحلال مِنْهُ للخمر وغامضه الْمَوْت قبل تَوْبَته عَن شرب الْخمر هَل يعذبه الله تَعَالَى فِي الْقيمَة على الْكفْر الذي قد تَابَ مِنْهُ فَقَالَ نعم فَقيل لَهُ يجب على هَذَا أن يكون عَذَاب من هُوَ على مِلَّة الإسلام مثل عَذَاب الْكَافِر فالتزم ذَلِك,"His third heresy is his theory that Allah may forgive a man his sins and then change his mind about such forgiveness and punish him when the man is again disobedient. Bishr was questioned about this: ""If an unbeliever had turned from his unbelief, and drank wine after having repented from his unbelief, without considering it legal to drink wine, and death should seize him before he had repented from his drinking of wine, would Allah punish him on the last day for his unbelief for which he repented?"" He said ""yes."" It was then said to him: “According to this, then, the punishment for such a sin on the part of those who are of the Moslem community is like the punishment of the unbeliever."" And Bishr had to accept this deduction."
الفضيحة الرَّابِعَة من فضائحه قَوْله بِأَن الله تَعَالَى يقدر على أن يعذب الطِّفْل ظَالِما لَهُ في تعذيبه اياه فانه لَو فعل ذَلِك لَكَانَ الطِّفْل بَالغا عَاقِلا مُسْتَحقّا للعذاب وَهَذَا في التَّقْدِير كَأَنَّهُ يَقُول أن الله تَعَالَى قَادر على أن يظلم وَلَو ظلم لَكَانَ بذلك الظُّلم عادلا واول هَذَا الْكَلَام ينْقض آخِره وأصحابنا يَقُولُونَ أن الله تَعَالَى قَادر على تَعْذِيب الطِّفْل وَلَو فعل ذَلِك كَانَ عدلا مِنْهُ فَلَا يُنَاقض قَوْلهم في هَذَا الْبَاب وَقَوله بشر فِيهِ متناقض,"His fourth heresy is his theory that if Allah punished a baby, he would be acting unjustly towards it in meting out such punishment, for if Allah does this, the baby would have to be grown up, sensible, and deserving of punishment. This is the same as if he said that Allah has power to act unjustly, and if he acts unjustly, then, indeed through this injustice he becomes just! Thus the beginning of this theory contradicts the conclusion. Our followers say that Allah has the power to punish babies; if he does so, his act must be a just one. Their views in this matter are not contradictory, but Bishr’s view is."
الفضيحة الْخَامِسَة من فضائحه قَوْله بَأن الْحَرَكَة تحصل وَلَيْسَ بالجسم في الْمَكَان الأول وَلَا في الْمَكَان الثاني وَلَكِن الْجِسْم يَتَحَرَّك بِهِ من الأول إلى الثاني وَهَذَا قَول غير مَعْقُول في نَفسه وَاخْتلف المتكلمون قبله في الْحَرَكَة هَل هُوَ معنى أم لَا فنفاها بقاء الأعراض وَاخْتلف الَّذين اثبتوا الأعراض في وَقت وجود الْحَرَكَة فَمنهمْ من زعم انها تُوجد في الْجِسْم وَهُوَ في الْمَكَان الأولى فَينْتَقل بهَا عَن الأول إلى الثَّانِي وَبِه قَالَ النظام وَأَبُو شمر المرجئ,"His fifth heresy is his view that [when a body moves from one place to another] motion exists, but not in the body, either as it is in the first or the second place; but that the body moves through it from the first to the second place. This view is unreasonable in itself. Theologians before him disagreed as to whether motion is an “unsubstantial reality"" (ma'na) or not. Those who do not believe in phenomena said no; while those who believed in phenomena differ over the time of the occurrence of motion, some of them claiming that it starts in the body when the body is in the first place, and the body then passes through it from the first to the second place. To this agree al-Nazzam and abu- Shimr al-Murji’."
وَمِنْهُم من قَالَ أن الْحَرَكَة تحصل في الْجِسْم وَهُوَ فِي الْمَكَان الثاني لأنها اول كَون في الْمَكَان الثاني وَهَذَا قَول ابى الْهُذيْل والجبائي وَابْنه أبي هَاشم وَبِه قَالَ شَيخنَا ابو الْحسن الأشعري رحمه الله وَمِنْهُم من قَالَ أن الْحَرَكَة كونان في مكانين أحدهما يُوجد في المتحرك وَهُوَ في الْمَكَان الأول والثاني يُوجد فِيهِ وَهُوَ في الْمَكَان الثاني,"Others said that motion exists in the body when the latter has reached the second place, because it is the first time the body exists in the second place. This is the view of abu-al-Hudhail and al-Jubba’i and his son abu-Hashim. Our sheikh abu-l-Hasan al-Ash‘ari says about this: ""Some of them say that motion is two substances in two [separate] places. One of them occurs in the moving body while it is in the first place, the second occurs in the body when it is in the second place."""
وَهَذَا قَول الروندي وَبِه قَالَ شَيخنَا ابو الْعَبَّاس القلانسي وَقد خرج قَول بشر بن الْمُعْتَمِر عَن هَذِه الاقوال بِدَعْوَاهُ أن الْحَرَكَة تحصل وَلَيْسَ الْجِسْم في الْمَكَان الأول وَلَا في الثاني مَعَ علمنَا بِأَنَّهُ لَا وَاسِطَة بَين حالي كَونه في الْمَكَان الأول وَكَونه في الْمَكَان الثاني وَقَوله هَذَا غير مَعْقُول لَهُ فَكيف يكون معقولا لغيره,"This is the view of al-Ruwandi  and also of our sheikh abu-al-‘Abbas al- Kalanisi. The view of Bishr ibn-al-Mu'tamar differs from these views because he claims that motion takes place while the body is neither in the first nor the second place, although we know that there is no state between the first and the second. If this view is unreasonable even for him, how can it be reasonable for others ?"
ذكر الهشامية مِنْهُم,Concerning the HishamlyctJi.
هَؤُلَاءِ اتِّبَاع هِشَام بن عَمْرو القوطي وفضائحه بعد ضلالته بِالْقدرِ ترى مِنْهَا أَنه حرم على النَّاس أن يَقُولُوا حَسبنَا الله وَنعم الْوَكِيل من جِهَة تَسْمِيَته بالوكيل وَقد نطق الْقُرْآن بِهَذَا الِاسْم لله تَعَالَى وَذكر ذَلِك في السّنة الْوَارِدَة في تِسْعَة وَتِسْعين اسْما من الله تَعَالَى,"These are the followers of Hisham ibn-‘Amr al-Futl. His heresies follow in succession his [initial] heresy about predestnation. Among them is the fact that he forbids men to say (Surah 3, v. 167): ""Our Allah is our sufficiency, and he is our best guardian [wakil],"" because he does not consider it right to call Allah a guardian. But the Koran gives this quality to Allah, and it is also mentioned in the Sunnah which has been handed down concerning the ninety-nine names of Allah."
فإذا لم يجز إطلاق هَذَا الِاسْم على الله تَعَالَى مَعَ نزُول الْقُرْآن بِهِ وَمَعَ وُرُود السّنة الصَّحِيحَة بِهِ فأي اسْم بعده يُطلق عَلَيْهِ وَقد كَانَ أصحابنا يتعجبون من الْمُعْتَزلَة البصرية في إطلاقها على الله عز وجل من الأسماء مالم يذكر في الْقُرْآن وَالسّنة إذا دلّ عَلَيْهِ الْقيَاس وَزَاد هَذَا التَّعَجُّب بِمَنْع القوطي عَن أطلاق الله تَعَالَى بِمَا قد نطق بِهِ الْقُرْآن وَالسّنة,"If this name cannot be applied to Allah, in spite of the fact that it is written in the Koran, and handed down in the authentic Sunnah, then what other names should be applied to him? Our followers used to wonder at the Basrah Mu‘tazilah who applied names to Allah that were not mentioned in the Koran and the Sunnah, even if there is analogy for them. Their wonder increased still more when al-Futi forbade them to apply to Allah those attributes which were mentioned of him in the Koran and the Sunnah."
وَاعْتذر الْخياط عَن القوطي بِأَن قَالَ أن هشاما كَانَ يَقُول حَسبنَا الله وَنعم المتَوَكل بَدَلا من الْوَكِيل وَزعم أن وَكيلا يقتضى موكلا فَوْقه وَهَذَا من عَلَامَات جهل هِشَام والمعتذر عَنهُ بمعاني الاسماء في اللُّغَة وَذَلِكَ أن الْوَكِيل في اللُّغَة بِمَعْنى الكافي لأنه يكفى مُوكله أَمر مَا وَكله فِيهِ وَهَذَا معنى قَوْلهم حَسبنَا الله وَنعم الْوَكِيل وَمعنى حَسبنَا كافينا,"Al-Khaiyat defended al-Futi by saying that Hisham used to say: ""Our sufficiency is in Allah, he is the best to depend upon [mutawakkal alaihi],""in place of “guardian."" He claimed that the word guardian implied someone above him (to make him guardian). This, however, is a sign of the ignorance of Hisham and of him who defended him by resorting to the meanings of nouns in the language. The word guardian really means ""the one who is sufficient,"" because he suffices the one under his guardianship in what is given him to guard. This is the meaning of his saying, ""Our sufficiency is in Allah, and he is the best guardian."" And also the meaning of ""our sufficiency"" is our adequacy."
وواجب أن يكون مَا بعد نعم مُوَافقا لما قبله كَقَوْل الْقَائِل الله رازقنا وَنعم الرازق وَلَا يُقَال الله رازقنا وَنعم الغافر وَلِأَن الله تَعَالَى قَالَ وَمن يتوكل على الله فَهُوَ حَسبه أي كافيه وَقد يكون الْوَكِيل أيضا بِمَعْنى الحفيظ وَمِنْه قَوْله تَعَالَى {قل لست عَلَيْكُم بوكيل} أي حفيظ وَيُقَال في نقيض الحفيظ رجل وكل ووكل اي بليد والوكيل البلادة وإذا كَانَ الْوَكِيل بِمَعْنى الحفيظ وَكَانَ الله عز وجل كَافِيا وحفيظا لم يكن للْمَنْع من إِطْلَاق الْوَكِيل في أسمائه,"It is therefore necessary that what follows the word “best"" should agree with the word that precedes it, as when we say “Allah is our supplier, and he is the best supplier,"" we do not say “Allah is our supplier, and he is the best forgiver."" Besides, Allah said, ""He who depends on Allah, Allah is his sufficiency, i.e. his satisfier."" Guardian [wakil] may also mean in the Koran ""one in charge of us, ""“Say I am not in charge of you"" (Surah 6, v. 66), i.e. your protector; and the opposite of protector would be a stupid man. If guardian means protector, and if Allah is a satisfier and a protector, then we should not forbid the use of the word guardian among his actual names."
معنى وَالْعجب من هِشَام في انه أجَاز أن يكْتب لله عز وجل هَذَا الِاسْم وأن يقْرَأ بِهِ الْقُرْآن وَلم يجز أن يدعي بِهِ في غير قِرَاءَة الْقُرْآن,The remarkable thing is that Hisham permitted this name for Allah to be written and read in the Koran. But he did not permit its use outside of the Koran.
الفضيحة الثَّانِيَة من فضائح القوطي امْتِنَاعه من اطلاق كثير مِمَّا نطق بِهِ الْقُرْآن فَمنع النَّاس من أن يَقُولُوا أن الله تَعَالَى عز وجل الف بَين قُلُوب الْمُؤمنِينَ وأضل الْفَاسِقين وَهَذَا عناد مِنْهُ لقَوْل الله عز وجل {لَو أنفقت مَا فِي الأَرْض جَمِيعًا مَا ألفت بَين قُلُوبهم وَلَكِن الله ألف بَينهم} وَلقَوْله تَعَالَى {ويضل الله الظَّالِمين} وَقَوله {وَمَا يضل بِهِ إِلَّا الْفَاسِقين},"The second of al-Futi’s heresies is his prohibition of the use of many things uttered in the Koran. He also prohibited men from saying that Allah unites the hearts of believers and causes the evil to err. This is in opposition to the words of Allah, ""Hadst thou spent all the riches of the earth, thou couldst not have united their hearts; but Allah hath united them""(Surah 8, v. 64), and to his words, ""But the wicked shall he cause to err"" (Surah 14, v. 32), and to his words, ""But none will he mislead thereby except the wicked"" (Surah 2, v. 27)."
وَمنع أن يَقُول في الْقُرْآن انه عمى على الْكَافرين عباد بن سُلَيْمَان الْعُمْرَى في هَذِه الضَّلَالَة فَمنع النَّاس أن يَقُولُوا أن الله تَعَالَى خلق الْكَافِر لِأَن الْكَافِر اسْم لشيئين إِنْسَان وكفره وَهُوَ غير خَالق لكفره عِنْده وَيلْزمهُ على هَذَا الْقيَاس أن لَا يَقُول أن الله تَعَالَى خلق الْمُؤمن لأن الْمُؤمن اسْم لشيئين إنسان وإيمان وَالله عِنْده غير خَالق لإيمانه,"Moreover, he rejected the saying in the Koran that Allah blinds the unbelievers. ‘Ubad ibn-Sulaiman al-‘Amri (‘Umari?) agreed with this error, and forbade men to say that Allah created the unbelievers, because the word unbeliever is a name for two things, man and his unbelief, but according to him Allah is not the creator of his unbelief. On this analogy, it follows that one should not say that Allah created the believer, because the word believer is a name for two things, man and belief, but Allah, according to him, is not the creator of man’s belief."
وَيلْزمهُ على قِيَاس هَذَا الأصل أن لَا يَقُول أن أحدا قتل كَافِرًا اَوْ ضربه لأن الْكَافِر اسْم للإنسان وكفره وَالْكفْر لَا يكون مقتولا وَلَا مَضْرُوبا وَمنع عباد من أن يُقَال إن الله تَعَالَى ثَالِث كل اثْنَيْنِ ورابع كل ثَلَاثَة وَهَذَا عناد مِنْهُ لقَوْل الله عز وجل {مَا يكون من نجوى ثَلَاثَة إِلَّا هُوَ رابعهم وَلَا خَمْسَة إِلَّا هُوَ سادسهم} وَكَانَ يمْنَع أن يُقَال إن الله عز وجل أمْلى الْكَافرين وفى هَذَا عناد مِنْهُ لقَوْله عز وجل {إِنَّمَا نملي لَهُم ليزدادوا إِثْمًا},"Similarly one should never say, ""one has killed an unbeliever or has struck him,"" because the word unbeliever refers to both man and his unbelief, and unbelief cannot be killed or struck. ‘Ubad also rejected the saying that Allah is the third to every two, and the fourth to every three,"" which contradicts the saying of Allah in the Koran: ""Three persons speak not privately together but he is their fourth, nor five but he is their sixth""(Surah 58, v. 8). He also rejected the saying that Allah increases the days of the unbeliever, and this in spite of his word in the Koran: ""We only give them length of days that they may increase their sins"" {Surah 3, v. 179)."
فان كَانَ عباد قد أَخذ هَذِه الضَّلَالَة عَن استاذه هِشَام فالعصا من العصية وَلنْ تَلد الْحَيَّة الا الْحَيَّة وان انْفَرد بهَا دونه فقد قَاس التلميذ مَا منع من إطلاقه على مَا منع استاذه من إطلاق اسْم الْوَكِيل وَالْكَفِيل على الله تَعَالَى,"If ‘Ubad took this error from his preceptor Hisham, it is like the case of 'Asa coming from ‘Aslyah, ""the snake gives birth to naught but a snake' But if this assertion of his is original, then the student would have drawn this from his teacher by analogy, for the teacher rejected the word guardian and guarantor from among the names of Allah."
الفضيحة الثَّالِثَة من فضائح القوطي قَوْله بِأَن الأعراض لَا يدل شيء مِنْهَا على الله تَعَالَى وَكَذَلِكَ قَالَ صَاحبه عباد وزعما أن فلق الْبَحْر وقلب الْعَصَا حَيَّة وانشقاق الْقَمَر ونجى السحر والمشي على المَاء لَا يدل شيء من ذَلِك على صدق الرَّسُول في دَعْوَاهُ الرسَالَة وَزعم القوطي أن الدَّلِيل على الله تَعَالَى يجب أن يكون محسوسا والاجسام محسوسة فهي الْأَدِلَّة على الله تَعَالَى وهي أعراض مَعْلُوم بدلائل نظرية,"The third of al-Futi's heresies is his view concerning phenomena. He held that nothing in them predicates anything about Allah. His companion ‘Ubad said the same, both claiming that the ""separation of the sea, ""and the ""changing of a stick into a snake,"" and the ""splitting of the moon,"" and the ""secret of the twilight,"" and the ""walking on the waters""(see above, page 156) do not verify the Prophet’s claim to prophecy. Al-Futi claims that the evidences supposed to come from Allah must be perceptible, just as bodies are perceptible, and are therefore evidences for Allah. They are phenomena which can be known through deductive proofs."
فَلَو دلّت على الله تَعَالَى لأحتاج كل دَلِيل مِنْهَا إلى دَلِيل سواهُ لَا إلى نِهَايَة فَقيل لَهُ يلزمك على هَذَا الِاسْتِدْلَال أن تَقول أن الأعراض لَا تدل على شيء من الاشياء وَلَا على حكم من الاحكام لأنها لَو دلّت على شيء اَوْ على حكم لاحتاجت في دلالتها على مدلولها إلى دلَالَة على صِحَة دلالتها عَلَيْهِ وَاحْتَاجَ كل دَلِيل إلى دَلِيل لَا إلى نِهَايَة,"But if Allah is to be made evident by this, these evidences must each have another evidence to prove them, and so on ad infinitum. It was objected that if he held to such an evidence, he would have to say that phenomena do not prove anything, nor do they even prove a basis for a legal decision; because if they proved a thing or a decision, in proving it they would need to prove the truth of the evidence used in bringing such proof and each evidence must have another evidence to prove it, and so on ad infinitum."
فإن صَار إلى أن الأعراض لَا تدل على شيء وَلَا على حكم إبطال دلَالَة كَلَام الله تَعَالَى وَكَلَام رَسُوله صلى الله عليه وسلم على الْحَلَال وَالْحرَام والوعد والوعيد على أن من الأعراض مَا يعلم وجوده بِالضَّرُورَةِ كالألوان والطعوم والروائح وَالْحَرَكَة والسكون فَيلْزمهُ أن تكون هَذِه الأعراض الْمَعْلُومَة بِالضَّرُورَةِ دلَالَة على الله سُبْحَانَهُ لأنها محسوسة كَمَا دلّت الأجسام عَلَيْهِ لأنها محسوسة,"And if phenomena prove nothing, and give no decision, then the proof of the word of Allah and the word of the prophet of Allah about that which is legal and that which is illegal, and that which is promised and that which is threatened, is abrogated. Among phenomena, however, are some whose existence is known by necessity, such as colors, tastes, smells, motion and quiet; it necessarily follows that these known phenomena are evidence for Allah because they are perceptible, just as bodies are evidence for Allah because they are perceptible."
